ID PIP,ID MS,TIP_SWAP,Fecha de Inicio,Fecha de Vencimiento,Nominal Recibe,Tasa de Referencia Recibe,Tasa Fija Recibe,Spread Recibe,Nominal Entrega,Tasa de Referencia Entrega,Tasa Fija Entrega,Spread Entrega,Pata Larga,Pata Corta,Valuación
MSCB0002159,3tf2r,1MXPTIE,26/01/2015,30/08/2018,15220000000,T028,,0,15220000000,T028,4.5312,0,2384192055,2237127007,147065048.2
MSCB0002160,3tf2x,1MXPTIE,26/01/2015,02/04/2018,1800000000,T028,,0,1800000000,T028,4.3126,0,244916221.2,226370175.3,18546045.92
MSCB0002161,3tf36,1MXPTIE,26/01/2015,30/08/2018,10900000000,T028,,0,10900000000,T028,4.5312,0,1707470000,1602147462,105322537.8
MSCB0002162,3tf37,1MXPTIE,26/01/2015,30/08/2018,9750000000,T028,,0,9750000000,T028,4.5312,0,1527324082,1433113555,94210526.94
MSCB0002163,4prqc,1MXPTIE,26/01/2015,08/06/2021,700000000,T028,,0,700000000,T028,5.1513,0,209831949.9,194588093.7,15243856.16
MSCB0002164,3tg7s,1MXPTIE,27/01/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,4.2744,0,136064567.3,124647245.2,11417322.15
MSCB0002165,3tk42,1MXPTIE,28/01/2015,02/04/2018,500000000,T028,,0,500000000,T028,4.2426,0,68032283.67,61859957.24,6172326.432
MSCB0002166,3tk5r,1MXPTIE,28/01/2015,02/04/2018,500000000,T028,,0,500000000,T028,4.2426,0,68032283.67,61859957.24,6172326.432
MSCB0002167,4psjz,1MXPTIE,28/01/2015,08/06/2021,500000000,T028,,0,500000000,T028,5.0864,0,149879964.2,137240374.8,12639589.39
MSCB0002168,4psk0,1MXPTIE,28/01/2015,08/06/2021,500000000,T028,,0,500000000,T028,5.0864,0,149879964.2,137240374.8,12639589.39
MSCB0002169,4psk1,1MXPTIE,28/01/2015,08/06/2021,500000000,T028,,0,500000000,T028,5.0864,0,149879964.2,137240374.8,12639589.39
MSCB0002170,4pszp,1MXPTIE,29/01/2015,25/01/2018,6000000000,T028,,0,6000000000,T028,4.1538,0,749296337.2,674715890.1,74580447.15
MSCB0002171,4pt1x,1MXPTIE,29/01/2015,08/06/2021,500000000,T028,,0,500000000,T028,5.0523,0,149879964.2,136320294.5,13559669.75
MSCB0002172,4pt1y,1MXPTIE,29/01/2015,08/06/2021,500000000,T028,,0,500000000,T028,5.0523,0,149879964.2,136320294.5,13559669.75
MSCB0002173,3tp1z,1MXPTIE,30/01/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,4.2815,0,136064567.3,124854290.7,11210276.62
MSCB0002174,4pttb,1MXPTIE,30/01/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,5.1133,0,299759928.4,275932372.1,23827556.37
MSCB0002175,4pttc,1MXPTIE,30/01/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,5.1133,0,299759928.4,275932372.1,23827556.37
MSCB0002176,4pttd,1MXPTIE,30/01/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,5.1133,0,299759928.4,275932372.1,23827556.37
MSCB0002177,3tr8v,1MXPTIE,03/02/2015,02/04/2018,3000000000,T028,,0,3000000000,T028,4.3316,0,408193702,378945822.1,29247879.97
MSCB0002178,3tra3,1MXPTIE,03/02/2015,02/04/2018,2500000000,T028,,0,2500000000,T028,4.3316,0,340161418.4,315788185.1,24373233.31
MSCB0002179,4pubb,1MXPTIE,03/02/2015,08/06/2021,1400000000,T028,,0,1400000000,T028,5.0846,0,419663899.8,384137061.1,35526838.7
MSCB0002180,4pubc,1MXPTIE,03/02/2015,08/06/2021,1400000000,T028,,0,1400000000,T028,5.0846,0,419663899.8,384137061.1,35526838.7
MSCB0002182,3y7z4,6LUSUSD,20/02/2015,19/02/2020,25000000,LUS182,,0,25000000,LUS091,0,0,31039654.31,27659432.57,3380221.741
MSCB0002183,3y7zs,6LUSUSD,20/02/2015,19/02/2020,200000000,LUS182,,0,200000000,LUS091,0,0,248317234.5,221275460.6,27041773.93
MSCB0002184,3y7zt,6LUSUSD,20/02/2015,19/02/2020,155000000,LUS182,,0,155000000,LUS091,0,0,192445856.7,171488481.9,20957374.79
MSCB0002185,3y7zu,6LUSUSD,20/02/2015,19/02/2020,120000000,LUS182,,0,120000000,LUS091,0,0,148990340.7,132765276.3,16225064.36
MSCB0002186,3tv5w,6LUSUSD,05/02/2015,16/05/2024,2000000,LUS182,,0,2000000,LUS091,0,0,4878402.684,5159298.589,-280895.9049
MSCB0002187,3tv5x,6LUSUSD,05/02/2015,16/05/2024,24000000,LUS182,,0,24000000,LUS091,0,0,58540832.21,61911583.07,-3370750.859
MSCB0002188,3tv5y,6LUSUSD,05/02/2015,16/05/2024,39000000,LUS182,,0,39000000,LUS091,0,0,95128852.34,100606322.5,-5477470.146
MSCB0002189,3tv5z,6LUSUSD,05/02/2015,16/05/2024,35000000,LUS182,,0,35000000,LUS091,0,0,85372046.97,90287725.31,-4915678.336
MSCB0002190,3tv60,6LUSUSD,05/02/2015,31/10/2023,21600000,LUS182,,0,21600000,LUS091,0,0,48791778.31,51688518.05,-2896739.738
MSCB0002191,3tv61,6LUSUSD,05/02/2015,31/10/2023,34200000,LUS182,,0,34200000,LUS091,0,0,77253649,81840153.58,-4586504.585
MSCB0002192,3tv62,6LUSUSD,05/02/2015,31/10/2023,32400000,LUS182,,0,32400000,LUS091,0,0,73187667.47,77532777.08,-4345109.607
MSCB0002193,3tv63,6LUSUSD,05/02/2015,31/10/2023,1800000,LUS182,,0,1800000,LUS091,0,0,4065981.526,4307376.504,-241394.9782
MSCB0002194,3y4en,6LUSUSD,19/02/2015,04/10/2023,57000000,LUS182,,0,57000000,LUS091,0,0,150491870.8,134862752.1,15629118.71
MSCB0002195,3y4ey,6LUSUSD,19/02/2015,19/02/2020,200000000,LUS182,,0,200000000,LUS091,0,0,265213133.9,221268126.3,43945007.65
MSCB0002196,3y4g9,6LUSUSD,19/02/2015,04/10/2023,73000000,LUS182,,0,73000000,LUS091,0,0,192735203,172718963.2,20016239.75
MSCB0002197,3y4jv,6LUSUSD,19/02/2015,19/02/2020,25000000,LUS182,,0,25000000,LUS091,0,0,33151641.74,27658515.78,5493125.957
MSCB0002198,3y4jw,6LUSUSD,19/02/2015,19/02/2020,120000000,LUS182,,0,120000000,LUS091,0,0,159127880.3,132760875.8,26367004.59
MSCB0002199,3y4jx,6LUSUSD,19/02/2015,19/02/2020,155000000,LUS182,,0,155000000,LUS091,0,0,205540178.8,171482797.9,34057380.93
MSCB0002200,4sr30,6LUSUSD,19/02/2015,23/05/2023,76250000,LUS182,,0,76250000,LUS091,0,0,194229946.7,170742295.2,23487651.45
MSCB0002201,4sr31,6LUSUSD,19/02/2015,23/05/2023,92250000,LUS182,,0,92250000,LUS091,0,0,234986394.5,206570186.7,28416207.82
MSCB0002202,4sr32,6LUSUSD,19/02/2015,23/05/2023,70000000,LUS182,,0,70000000,LUS091,0,0,178309459.2,156747025.1,21562434.12
MSCB0002203,3y9qf,6LUSUSD,23/02/2015,29/01/2024,78046000,LUS182,,0,78046000,LUS091,0,0,214705965.2,193334560.6,21371404.66
MSCB0002204,3y9qj,6LUSUSD,23/02/2015,29/01/2024,66070000,LUS182,,0,66070000,LUS091,0,0,181759771.5,163667765.4,18092006.07
MSCB0002205,3y9qk,6LUSUSD,23/02/2015,29/01/2024,55884000,LUS182,,0,55884000,LUS091,0,0,153737900.2,138435135.5,15302764.75
MSCB0002206,4srrw,1USDLUS,20/02/2015,19/02/2020,25000000,LUS091,,0,25000000,LUS182,1.6398,0,27659432.57,30481988.95,-2822556.374
MSCB0002207,4srrx,1USDLUS,20/02/2015,19/02/2020,200000000,LUS091,,0,200000000,LUS182,1.6398,0,221275460.6,243855911.6,-22580450.99
MSCB0002208,4srry,1USDLUS,20/02/2015,19/02/2020,155000000,LUS091,,0,155000000,LUS182,1.6398,0,171488481.9,188988331.5,-17499849.52
MSCB0002209,4srrz,1USDLUS,20/02/2015,19/02/2020,120000000,LUS091,,0,120000000,LUS182,1.6398,0,132765276.3,146313546.9,-13548270.6
MSCB0002210,4s7jx,1USDLUS,05/02/2015,16/05/2024,2000000,LUS091,,0,2000000,LUS182,1.81,0,5159298.589,4798863.51,360435.0791
MSCB0002211,4s7jy,1USDLUS,05/02/2015,16/05/2024,24000000,LUS091,,0,24000000,LUS182,1.81,0,61911583.07,57586362.12,4325220.95
MSCB0002212,4s7jz,1USDLUS,05/02/2015,16/05/2024,39000000,LUS091,,0,39000000,LUS182,1.81,0,100606322.5,93577838.44,7028484.043
MSCB0002213,4s7k0,1USDLUS,05/02/2015,16/05/2024,35000000,LUS091,,0,35000000,LUS182,1.81,0,90287725.31,83980111.42,6307613.885
MSCB0002214,4s7kw,1USDLUS,05/02/2015,31/10/2023,21600000,LUS091,,0,21600000,LUS182,1.77,0,51688518.05,47978582.01,3709936.043
MSCB0002215,4s7kx,1USDLUS,05/02/2015,31/10/2023,34200000,LUS091,,0,34200000,LUS182,1.77,0,81840153.58,75966088.18,5874065.402
MSCB0002216,4s7ky,1USDLUS,05/02/2015,31/10/2023,32400000,LUS091,,0,32400000,LUS182,1.77,0,77532777.08,71967873.01,5564904.065
MSCB0002217,4s7kz,1USDLUS,05/02/2015,31/10/2023,1800000,LUS091,,0,1800000,LUS182,1.77,0,4307376.504,3998215.167,309161.337
MSCB0002218,3y4ep,1USDLUS,19/02/2015,23/05/2023,76250000,LUS091,,0,76250000,LUS182,2.1075,0,170742295.2,191503912.3,-20761617.11
MSCB0002219,3y4g7,1USDLUS,19/02/2015,23/05/2023,92250000,LUS091,,0,92250000,LUS182,2.1075,0,206570186.7,231688339.8,-25118153.16
MSCB0002220,3y4g8,1USDLUS,19/02/2015,23/05/2023,70000000,LUS091,,0,70000000,LUS182,2.1075,0,156747025.1,175806870.3,-19059845.22
MSCB0002221,4sr3c,1USDLUS,19/02/2015,04/10/2023,57000000,LUS091,,0,57000000,LUS182,2.1,0,134862752.1,148372267,-13509514.89
MSCB0002222,4sr3d,1USDLUS,19/02/2015,04/10/2023,73000000,LUS091,,0,73000000,LUS182,2.1,0,172718963.2,190020622.6,-17301659.42
MSCB0002223,4sr6d,1USDLUS,19/02/2015,19/02/2020,200000000,LUS091,,0,200000000,LUS182,1.7524,0,221268126.3,260749268.3,-39481142.07
MSCB0002224,4sr6e,1USDLUS,19/02/2015,19/02/2020,25000000,LUS091,,0,25000000,LUS182,1.7524,0,27658515.78,32593658.54,-4935142.758
MSCB0002225,4sr6f,1USDLUS,19/02/2015,19/02/2020,120000000,LUS091,,0,120000000,LUS182,1.7524,0,132760875.8,156449561,-23688685.24
MSCB0002226,4sr6g,1USDLUS,19/02/2015,19/02/2020,155000000,LUS091,,0,155000000,LUS182,1.7524,0,171482797.9,202080683,-30597885.1
MSCB0002227,4sstg,1USDLUS,23/02/2015,29/01/2024,78046000,LUS091,,0,78046000,LUS182,2.12,0,193334560.6,211710068,-18375507.47
MSCB0002228,4ssth,1USDLUS,23/02/2015,29/01/2024,66070000,LUS091,,0,66070000,LUS182,2.12,0,163667765.4,179223588.6,-15555823.21
MSCB0002229,4sstj,1USDLUS,23/02/2015,29/01/2024,55884000,LUS091,,0,55884000,LUS182,2.12,0,138435135.5,151592720.2,-13157584.75
MSCB0002230,4t35j,6TIEMXP,02/03/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,135883110.7,136064567.3,-181456.6336
MSCB0002231,3yjep,6TIEMXP,02/03/2015,11/02/2022,300000000,T028,,0,300000000,T028,0,0,98358680.73,100321471.7,-1962791
MSCB0002232,4s8kp,6TIEMXP,05/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,0,0,361001103.6,374913213.3,-13912109.74
MSCB0002233,4s8kq,6TIEMXP,05/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,0,0,361001103.6,374913213.3,-13912109.74
MSCB0002234,4s8kr,6TIEMXP,05/02/2015,23/11/2034,400000000,T028,,0,400000000,T028,0,0,288800882.9,299930570.6,-11129687.79
MSCB0002235,4s8md,6TIEMXP,05/02/2015,10/01/2020,1000000000,T028,,0,1000000000,T028,0,0,219717213,228955258.3,-9238045.36
MSCB0002236,4s8me,6TIEMXP,05/02/2015,10/01/2020,1000000000,T028,,0,1000000000,T028,0,0,219717213,228955258.3,-9238045.36
MSCB0002237,4s8mf,6TIEMXP,05/02/2015,10/01/2020,750000000,T028,,0,750000000,T028,0,0,164787909.7,171716443.7,-6928534.02
MSCB0002238,3tyjc,6TIEMXP,06/02/2015,08/06/2021,1500000000,T028,,0,1500000000,T028,0,0,429237727.8,449639892.6,-20402164.8
MSCB0002239,3tyjj,6TIEMXP,06/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,286158485.2,299759928.4,-13601443.2
MSCB0002240,4s8w0,6TIEMXP,06/02/2015,23/11/2034,800000000,T028,,0,800000000,T028,0,0,578070546.1,599861141.3,-21790595.2
MSCB0002241,4s8w1,6TIEMXP,06/02/2015,23/11/2034,100000000,T028,,0,100000000,T028,0,0,72258818.26,74982642.66,-2723824.4
MSCB0002242,4s8w2,6TIEMXP,06/02/2015,23/11/2034,600000000,T028,,0,600000000,T028,0,0,433552909.6,449895856,-16342946.4
MSCB0002243,3xsdh,6TIEMXP,09/02/2015,08/06/2021,800000000,T028,,0,800000000,T028,0,0,237958146,239807942.7,-1849796.769
MSCB0002244,3xx5y,6TIEMXP,11/02/2015,08/06/2021,200000000,T028,,0,200000000,T028,0,0,60056154.9,59951985.69,104169.216
MSCB0002245,4sgr1,6TIEMXP,11/02/2015,02/04/2018,900000000,T028,,0,900000000,T028,0,0,124402289.9,122458110.6,1944179.3
MSCB0002246,3xu72,6TIEMXP,10/02/2015,08/06/2021,200000000,T028,,0,200000000,T028,0,0,59646031.1,59951985.69,-305954.5842
MSCB0002247,3xu91,6TIEMXP,10/02/2015,08/06/2021,400000000,T028,,0,400000000,T028,0,0,119292062.2,119903971.4,-611909.1684
MSCB0002248,4sf8r,6TIEMXP,10/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,136641305.6,136064567.3,576738.2885
MSCB0002249,4sf8s,6TIEMXP,10/02/2015,02/04/2018,19200000000,T028,,0,19200000000,T028,0,0,2623513068,2612439693,11073375.14
MSCB0002250,4sf8t,6TIEMXP,10/02/2015,02/04/2018,13500000000,T028,,0,13500000000,T028,0,0,1844657626,1836871659,7785966.895
MSCB0002251,4sfbu,6TIEMXP,10/02/2015,02/04/2018,600000000,T028,,0,600000000,T028,0,0,82497439.79,81638740.41,858699.3858
MSCB0002252,4sfbv,6TIEMXP,10/02/2015,02/04/2018,700000000,T028,,0,700000000,T028,0,0,96247013.09,95245197.14,1001815.95
MSCB0002253,3y10c,6TIEMXP,13/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,297377529.7,299759928.4,-2382398.716
MSCB0002254,4sq2x,6TIEMXP,13/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,136999990.2,136064567.3,935422.8094
MSCB0002255,4sq2y,6TIEMXP,13/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,136999990.2,136064567.3,935422.8094
MSCB0002256,3y30k,6TIEMXP,17/02/2015,08/06/2021,200000000,T028,,0,200000000,T028,0,0,59372974.99,59951985.69,-579010.6933
MSCB0002257,3y61k,6TIEMXP,19/02/2015,08/06/2021,550000000,T028,,0,550000000,T028,0,0,164998605.9,164867960.6,130645.2818
MSCB0002258,3y800,6TIEMXP,19/02/2015,08/06/2021,800000000,T028,,0,800000000,T028,0,0,239997972.2,239807942.7,190029.5008
MSCB0002259,4srrk,6TIEMXP,19/02/2015,02/04/2018,2000000000,T028,,0,2000000000,T028,0,0,275842977.2,272129134.7,3713842.506
MSCB0002260,4srrm,6TIEMXP,19/02/2015,02/04/2018,1500000000,T028,,0,1500000000,T028,0,0,206882232.9,204096851,2785381.88
MSCB0002261,3tuz9,6TIEMXP,04/02/2015,08/06/2021,5150000000,T028,,0,5150000000,T028,0,0,1415048799,1543763631,-128714832.6
MSCB0002262,3tuze,6TIEMXP,04/02/2015,16/01/2030,234000000,T028,,0,234000000,T028,0,0,138918364.7,147360122.6,-8441757.865
MSCB0002263,3tv4j,6TIEMXP,04/02/2015,16/01/2030,240500000,T028,,0,240500000,T028,0,0,142777208.2,151453459.3,-8676251.139
MSCB0002264,3tv4k,6TIEMXP,04/02/2015,16/01/2030,175500000,T028,,0,175500000,T028,0,0,104188773.6,110520092,-6331318.399
MSCB0002265,3tv5k,6TIEMXP,04/02/2015,08/06/2021,2000000000,T028,,0,2000000000,T028,0,0,569295005.6,599519856.9,-30224851.24
MSCB0002266,3tv5p,6TIEMXP,04/02/2015,08/06/2021,1500000000,T028,,0,1500000000,T028,0,0,426971254.2,449639892.6,-22668638.43
MSCB0002267,4s7hm,6TIEMXP,04/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,130432855.7,136064567.3,-5631711.67
MSCB0002268,4s7mc,6TIEMXP,04/02/2015,23/11/2034,450000000,T028,,0,450000000,T028,0,0,320857762.5,337421892,-16564129.51
MSCB0002269,4s7md,6TIEMXP,04/02/2015,23/11/2034,100000000,T028,,0,100000000,T028,0,0,71301724.99,74982642.66,-3680917.668
MSCB0002270,4s7me,6TIEMXP,04/02/2015,23/11/2034,600000000,T028,,0,600000000,T028,0,0,427810350,449895856,-22085506.01
MSCB0002271,4s7mf,6TIEMXP,04/02/2015,23/11/2034,350000000,T028,,0,350000000,T028,0,0,249556037.5,262439249.3,-12883211.84
MSCB0002272,3xyd4,6TIEMXP,12/02/2015,08/06/2021,9100000000,T028,,0,9100000000,T028,0,0,2730983626,2727815349,3168277.61
MSCB0002273,3xyes,6TIEMXP,12/02/2015,08/06/2021,300000000,T028,,0,300000000,T028,0,0,90383730.65,89927978.53,455752.1255
MSCB0002274,4shqq,6TIEMXP,12/02/2015,25/07/2024,600000000,T028,,0,600000000,T028,0,0,263818654.8,264393806.7,-575151.8311
MSCB0002275,4shrg,6TIEMXP,12/02/2015,02/04/2018,300000000,T028,,0,300000000,T028,0,0,41384320.14,40819370.2,564949.9386
MSCB0002276,3y4ff,6TIEMXP,18/02/2015,08/06/2021,400000000,T028,,0,400000000,T028,0,0,119473380.1,119903971.4,-430591.2778
MSCB0002277,3y4jt,6TIEMXP,18/02/2015,08/06/2021,500000000,T028,,0,500000000,T028,0,0,151651369.7,149879964.2,1771405.462
MSCB0002278,3y4ju,6TIEMXP,18/02/2015,08/06/2021,600000000,T028,,0,600000000,T028,0,0,181981643.6,179855957.1,2125686.554
MSCB0002279,4sr2n,6TIEMXP,18/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,0,0,379895940.1,374913213.3,4982726.745
MSCB0002280,4sr54,6TIEMXP,18/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139583685.2,136064567.3,3519117.813
MSCB0002281,4sr55,6TIEMXP,18/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139583685.2,136064567.3,3519117.813
MSCB0002282,4sr56,6TIEMXP,18/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,139583685.2,136064567.3,3519117.813
MSCB0002283,3yasq,6TIEMXP,23/02/2015,08/06/2021,2500000000,T028,,0,2500000000,T028,0,0,742040769.2,749399821.1,-7359051.896
MSCB0002284,3yast,6TIEMXP,23/02/2015,11/02/2022,5000000000,T028,,0,5000000000,T028,0,0,1649126173,1672024529,-22898355.43
MSCB0002285,3yasu,6TIEMXP,23/02/2015,11/02/2022,500000000,T028,,0,500000000,T028,0,0,165177088.8,167202452.9,-2025364.132
MSCB0002286,3yauu,6TIEMXP,23/02/2015,11/02/2022,400000000,T028,,0,400000000,T028,0,0,132141671,133761962.3,-1620291.306
MSCB0002287,3yaux,6TIEMXP,23/02/2015,11/02/2022,7500000000,T028,,0,7500000000,T028,0,0,2473689260,2508036793,-34347533.14
MSCB0002288,4szx3,6TIEMXP,23/02/2015,17/09/2018,6500000000,T028,,0,6500000000,T028,0,0,1047490127,1041158998,6331128.924
MSCB0002289,4szx4,6TIEMXP,23/02/2015,17/09/2018,4450000000,T028,,0,4450000000,T028,0,0,717127856.3,712793468.1,4334388.263
MSCB0002290,4szxb,6TIEMXP,23/02/2015,25/01/2030,300000000,T028,,0,300000000,T028,0,0,188827326.7,188889701.5,-62374.86933
MSCB0002291,4szxc,6TIEMXP,23/02/2015,25/01/2030,500000000,T028,,0,500000000,T028,0,0,314712211.1,314816169.2,-103958.1155
MSCB0002292,4szxd,6TIEMXP,23/02/2015,25/01/2030,400000000,T028,,0,400000000,T028,0,0,251769768.9,251852935.4,-83166.49244
MSCB0002293,3y9qn,6TIEMXP,20/02/2015,08/06/2021,500000000,T028,,0,500000000,T028,0,0,148750823.1,149879964.2,-1129141.151
MSCB0002294,3y9t9,6TIEMXP,20/02/2015,11/02/2022,11500000000,T028,,0,11500000000,T028,0,0,3800154436,3845656417,-45501980.83
MSCB0002295,3yc2x,6TIEMXP,24/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,294350168.5,299759928.4,-5409759.926
MSCB0002296,3yc3h,6TIEMXP,24/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,294350168.5,299759928.4,-5409759.926
MSCB0002297,4t0ns,6TIEMXP,24/02/2015,02/04/2018,2100000000,T028,,0,2100000000,T028,0,0,286426211.9,285735591.4,690620.4305
MSCB0002298,4t0qd,6TIEMXP,24/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,0,0,369193270.4,374913213.3,-5719942.87
MSCB0002299,4t0qe,6TIEMXP,24/02/2015,23/11/2034,250000000,T028,,0,250000000,T028,0,0,184596635.2,187456606.7,-2859971.435
MSCB0002300,4t0qf,6TIEMXP,24/02/2015,23/11/2034,220000000,T028,,0,220000000,T028,0,0,162445039,164961813.9,-2516774.863
MSCB0002301,3yeg0,6TIEMXP,25/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,291198690.9,299759928.4,-8561237.548
MSCB0002302,3yeg2,6TIEMXP,25/02/2015,08/06/2021,500000000,T028,,0,500000000,T028,0,0,145599345.4,149879964.2,-4280618.774
MSCB0002303,4t1tw,6TIEMXP,25/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,133031131.4,136064567.3,-3033435.994
MSCB0002304,4t1tx,6TIEMXP,25/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,133031131.4,136064567.3,-3033435.994
MSCB0002305,4t1ty,6TIEMXP,25/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,133031131.4,136064567.3,-3033435.994
MSCB0002306,3yfu3,6TIEMXP,26/02/2015,08/06/2021,900000000,T028,,0,900000000,T028,0,0,262739337,269783935.6,-7044598.62
MSCB0002307,4t271,6TIEMXP,26/02/2015,25/01/2030,800000000,T028,,0,800000000,T028,0,0,495133508.1,503705870.7,-8572362.651
MSCB0002308,4t27b,6TIEMXP,26/02/2015,02/04/2018,1300000000,T028,,0,1300000000,T028,0,0,173073154.9,176883937.6,-3810782.681
MSCB0002309,3yh53,6TIEMXP,27/02/2015,22/02/2019,534600000,T028,,0,534600000,T028,0,0,94821611.68,97203029.3,-2381417.626
MSCB0002310,3yh54,6TIEMXP,27/02/2015,22/02/2019,712800000,T028,,0,712800000,T028,0,0,126428815.6,129604039.1,-3175223.501
MSCB0002311,3yh55,6TIEMXP,27/02/2015,22/02/2019,732600000,T028,,0,732600000,T028,0,0,129940727.1,133204151.3,-3263424.154
MSCB0002312,3yh59,6TIEMXP,27/02/2015,11/02/2022,500000000,T028,,0,500000000,T028,0,0,163017238.9,167202452.9,-4185213.985
MSCB0002313,3yh5m,6TIEMXP,27/02/2015,11/02/2022,500000000,T028,,0,500000000,T028,0,0,163017238.9,167202452.9,-4185213.985
MSCB0002314,3yh5n,6TIEMXP,27/02/2015,11/02/2022,500000000,T028,,0,500000000,T028,0,0,163017238.9,167202452.9,-4185213.985
MSCB0002315,4t2uf,6TIEMXP,27/02/2015,08/02/2030,252000000,T028,,0,252000000,T028,0,0,156151348.1,158621711.7,-2470363.543
MSCB0002316,4t2ug,6TIEMXP,27/02/2015,08/02/2030,189000000,T028,,0,189000000,T028,0,0,117113511.1,118966283.8,-1852772.657
MSCB0002317,4t2uh,6TIEMXP,27/02/2015,08/02/2030,259000000,T028,,0,259000000,T028,0,0,160488885.6,163027870.3,-2538984.752
MSCB0002318,4t2ve,6TIEMXP,27/02/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,135078257.6,136064567.3,-986309.7048
MSCB0002319,4t2vf,6TIEMXP,27/02/2015,02/04/2018,1400000000,T028,,0,1400000000,T028,0,0,189109560.7,190490394.3,-1380833.587
MSCB0002320,4t2vg,6TIEMXP,27/02/2015,02/04/2018,1300000000,T028,,0,1300000000,T028,0,0,175601734.9,176883937.6,-1282202.616
MSCB0002321,4t2x4,6TIEMXP,27/02/2015,25/01/2030,700000000,T028,,0,700000000,T028,0,0,433437401.5,440742636.9,-7305235.433
MSCB0002322,4t2x5,6TIEMXP,27/02/2015,25/01/2030,800000000,T028,,0,800000000,T028,0,0,495357030.3,503705870.7,-8348840.495
MSCB0002323,4t35t,1MXPTIE,02/03/2015,11/02/2022,300000000,T028,,0,300000000,T028,5.5486,0,100321471.7,97829737.91,2491733.821
MSCB0002324,3yjen,1MXPTIE,02/03/2015,02/04/2018,1000000000,T028,,0,1000000000,T028,4.6297,0,136064567.3,135008270.4,1056296.928
MSCB0002325,3twzt,1MXPTIE,05/02/2015,10/01/2020,1000000000,T028,,0,1000000000,T028,4.9911,0,228955258.3,218404449.5,10550808.78
MSCB0002326,3twzv,1MXPTIE,05/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,6.2539,0,374913213.3,359277646.3,15635567
MSCB0002327,3tx06,1MXPTIE,05/02/2015,23/11/2034,500000000,T028,,0,500000000,T028,6.2539,0,374913213.3,359277646.3,15635567
MSCB0002328,3tx07,1MXPTIE,05/02/2015,23/11/2034,400000000,T028,,0,400000000,T028,6.2539,0,299930570.6,287422117,12508453.6
MSCB0002329,3tx0p,1MXPTIE,05/02/2015,10/01/2020,1000000000,T028,,0,1000000000,T028,4.9911,0,228955258.3,218404449.5,10550808.78
MSCB0002330,3tx0q,1MXPTIE,05/02/2015,10/01/2020,750000000,T028,,0,750000000,T028,4.9911,0,171716443.7,163803337.2,7913106.582
MSCB0002331,3tyjb,1MXPTIE,06/02/2015,23/11/2034,800000000,T028,,0,800000000,T028,6.259,0,599861141.3,575313014.5,24548126.83
MSCB0002332,3tyjg,1MXPTIE,06/02/2015,23/11/2034,100000000,T028,,0,100000000,T028,6.259,0,74982642.66,71914126.81,3068515.853
MSCB0002333,3tyjh,1MXPTIE,06/02/2015,23/11/2034,600000000,T028,,0,600000000,T028,6.259,0,449895856,431484760.8,18411095.12
MSCB0002334,4s8vs,1MXPTIE,06/02/2015,08/06/2021,1500000000,T028,,0,1500000000,T028,5.2728,0,449639892.6,426809363.2,22830529.4
MSCB0002335,4s8vt,1MXPTIE,06/02/2015,08/06/2021,1000000000,T028,,0,1000000000,T028,5.2728,0,299759928.4,284539575.5,15220352.94
MSCB0002336,4s9uk,1MXPTIE,09/02/2015,08/06/2021,800000000,T028,,0,800000000,T028,5.482,0,239807942.7,236663018.2,3144924.559
MSCB0002337,3xx5x,1MXPTIE,11/02/2015,02/04/2018,900000000,T028,,0,900000000,T028,4.71,0,122458110.6,123614933.6,-1156823.035
MSCB0002338,4sgr5,1MXPTIE,11/02/2015,08/06/2021,200000000,T028,,0,200000000,T028,5.5345,0,59951985.69,59732372.95,219612.7315
